run_id,step,time_s,wall_time_s,profile_status,command_speed_mps,command_steer_rad,x_m,y_m,theta_rad,speed_mps,vx_mps,vy_mps,steer_rad,steer_vel_radps,yaw_rate_radps,slip_angle_rad,accel_x_mps2,collision
enriched_bridge_bag_v2,425,4.240000,4.249243,rosbag_export,2.000000000,-0.037377633,1.008696599,8.161397151,1.572187205,1.999999998,1.999830262,-0.026056023,-0.032000000,3.200000000,-0.271122169,-0.013028380,0.000000008,0
enriched_bridge_bag_v2,426,4.250000,4.260197,rosbag_export,2.000000000,-0.038327090,1.008953669,8.181395489,1.569521833,1.999999998,1.999818834,-0.026918897,-0.064000000,-3.200000000,-0.278871941,-0.013459855,0.000000008,0
enriched_bridge_bag_v2,427,4.260000,4.270110,rosbag_export,2.000000000,-0.038327090,1.009284079,8.201392750,1.566660792,1.999999999,1.999818038,-0.026977922,-0.032000000,3.200000000,-0.275978764,-0.013489370,0.000000007,0
enriched_bridge_bag_v2,428,4.270000,4.279989,rosbag_export,2.000000000,-0.038724538,1.009659869,8.221389210,1.563957531,1.999999999,1.999809916,-0.027573454,-0.064000000,-3.200000000,-0.281773962,-0.013787164,0.000000007,0
enriched_bridge_bag_v2,429,4.280000,4.289419,rosbag_export,2.000000000,-0.039069396,1.010107360,8.241384193,1.561073751,1.999999999,1.999811631,-0.027448763,-0.032000000,3.200000000,-0.277729894,-0.013724812,0.000000006,0
enriched_bridge_bag_v2,430,4.290000,4.300040,rosbag_export,2.000000000,-0.039598536,1.010599042,8.261378139,1.558356696,1.999999999,1.999805165,-0.027915897,-0.064000000,-3.200000000,-0.282843102,-0.013958402,0.000000006,0
enriched_bridge_bag_v2,431,4.300000,4.310117,rosbag_export,2.000000000,-0.039598536,1.011161548,8.281370218,1.555464442,1.999999999,1.999808166,-0.027700106,-0.032000000,3.200000000,-0.278391690,-0.013850496,0.000000006,0
enriched_bridge_bag_v2,432,4.310000,4.319668,rosbag_export,2.000000000,-0.039781589,1.011767598,8.301361024,1.552742104,1.999999999,1.999802562,-0.028101746,-0.064000000,-3.200000000,-0.283259227,-0.014051335,0.000000006,0
enriched_bridge_bag_v2,433,4.320000,4.330120,rosbag_export,2.000000000,-0.039982144,1.012443984,8.321349574,1.549846502,1.999999999,1.999806246,-0.027838345,-0.032000000,3.200000000,-0.278657916,-0.013919622,0.000000005,0
enriched_bridge_bag_v2,434,4.330000,4.340220,rosbag_export,2.000000000,-0.039982144,1.013163553,8.341336616,1.547122002,1.999999999,1.999801108,-0.028205055,-0.064000000,-3.200000000,-0.283432730,-0.014102995,0.000000005,0
enriched_bridge_bag_v2,435,4.340000,4.350250,rosbag_export,2.000000000,-0.039998863,1.013953178,8.361321013,1.544224979,1.999999999,1.999805166,-0.027915834,-0.032000000,3.200000000,-0.278773164,-0.013958370,0.000000005,0
enriched_bridge_bag_v2,436,4.350000,4.360414,rosbag_export,2.000000000,-0.039959479,1.014785776,8.381303666,1.541499528,1.999999999,1.999800285,-0.028263343,-0.064000000,-3.200000000,-0.283510741,-0.014132142,0.000000005,0
enriched_bridge_bag_v2,437,4.360000,4.370143,rosbag_export,2.000000000,-0.039863791,1.015688263,8.401283285,1.538601855,1.999999999,1.999804552,-0.027959776,-0.032000000,3.200000000,-0.278826929,-0.013980344,0.000000004,0
enriched_bridge_bag_v2,438,4.370000,4.380103,rosbag_export,2.000000000,-0.039711688,1.016633600,8.421260922,1.535875952,1.999999999,1.999799816,-0.028296527,-0.064000000,-3.200000000,-0.283548416,-0.014148735,0.000000004,0
enriched_bridge_bag_v2,439,4.380000,4.389391,rosbag_export,2.000000000,-0.039503120,1.017648722,8.441235134,1.532977960,1.999999999,1.999804201,-0.027984868,-0.032000000,3.200000000,-0.278853722,-0.013992891,0.000000004,0
enriched_bridge_bag_v2,440,4.390000,4.400322,rosbag_export,2.000000000,-0.038916864,1.018706617,8.461207127,1.530251828,1.999999999,1.999799547,-0.028315518,-0.064000000,-3.200000000,-0.283567716,-0.014158232,0.000000004,0
enriched_bridge_bag_v2,441,4.400000,4.410462,rosbag_export,2.000000000,-0.038916864,1.019834227,8.481175305,1.527353671,1.999999999,1.999804000,-0.027999254,-0.032000000,3.200000000,-0.278867776,-0.014000084,0.000000004,0
enriched_bridge_bag_v2,442,4.410000,4.420013,rosbag_export,2.000000000,-0.038539506,1.021004559,8.501141024,1.524627419,1.999999999,1.999799393,-0.028326421,-0.064000000,-3.200000000,-0.283578041,-0.014163684,0.000000003,0
enriched_bridge_bag_v2,443,4.420000,4.430429,rosbag_export,2.000000000,-0.038106356,1.022244556,8.521102538,1.521729173,1.999999999,1.999803884,-0.028007521,-0.032000000,3.200000000,-0.278875416,-0.014004218,0.000000003,0
enriched_bridge_bag_v2,444,4.430000,4.440312,rosbag_export,2.000000000,-0.037617791,1.023527238,8.541061355,1.519002855,1.999999999,1.999799304,-0.028332692,-0.064000000,-3.200000000,-0.283583727,-0.014166820,0.000000003,0
enriched_bridge_bag_v2,445,4.440000,4.450235,rosbag_export,2.000000000,-0.037074264,1.024879545,8.561015575,1.516104559,1.999999999,1.999803818,-0.028012279,-0.032000000,3.200000000,-0.278879667,-0.014006597,0.000000003,0
enriched_bridge_bag_v2,446,4.450000,4.460286,rosbag_export,2.000000000,-0.036476322,1.026274510,8.580966859,1.513378204,1.999999999,1.999799253,-0.028336302,-0.064000000,-3.200000000,-0.283586917,-0.014168625,0.000000003,0
enriched_bridge_bag_v2,447,4.460000,4.470370,rosbag_export,2.000000000,-0.035824597,1.027739062,8.600913155,1.510479881,1.999999999,1.999803780,-0.028015019,-0.032000000,3.200000000,-0.278882068,-0.014007967,0.000000003,0
enriched_bridge_bag_v2,448,4.470000,4.480278,rosbag_export,2.000000000,-0.035119794,1.029246247,8.620856275,1.507753505,1.999999999,1.999799223,-0.028338382,-0.064000000,-3.200000000,-0.283588727,-0.014169665,0.000000003,0
enriched_bridge_bag_v2,449,4.480000,4.489488,rosbag_export,2.000000000,-0.034362715,1.030822985,8.640794016,1.504855166,2.000000000,1.999803757,-0.028016597,-0.032000000,3.200000000,-0.278883435,-0.014008757,0.000000002,0
enriched_bridge_bag_v2,450,4.490000,4.500453,rosbag_export,2.000000000,-0.032695323,1.032442335,8.660728342,1.502128778,2.000000000,1.999799206,-0.028339581,-0.064000000,-3.200000000,-0.283589761,-0.014170265,0.000000002,0
enriched_bridge_bag_v2,451,4.500000,4.510434,rosbag_export,2.000000000,-0.032695323,1.034131202,8.680656898,1.499230430,2.000000000,1.999803745,-0.028017507,-0.032000000,3.200000000,-0.278884217,-0.014009212,0.000000002,0
enriched_bridge_bag_v2,452,4.510000,4.520293,rosbag_export,2.000000000,-0.031787023,1.035862659,8.700581800,1.496504035,2.000000000,1.999799197,-0.028340272,-0.064000000,-3.200000000,-0.283590354,-0.014170610,0.000000002,0
enriched_bridge_bag_v2,453,4.520000,4.530334,rosbag_export,2.000000000,-0.030830460,1.037663598,8.720500541,1.493605682,2.000000000,1.999803737,-0.028018032,-0.032000000,3.200000000,-0.278884667,-0.014009474,0.000000002,0
enriched_bridge_bag_v2,454,4.530000,4.540143,rosbag_export,2.000000000,-0.029826846,1.039481813,8.740417719,1.491171721,2.000000000,1.999885646,-0.021386959,0.000000000,3.200000000,-0.197945549,-0.010693683,0.000000002,0
enriched_bridge_bag_v2,455,4.540000,4.550218,rosbag_export,2.000000000,-0.028777471,1.041276598,8.760337022,1.489496665,2.000000000,1.999921586,-0.017710125,-0.032000000,-3.200000000,-0.158441123,-0.008855178,0.000000002,0
enriched_bridge_bag_v2,456,4.550000,4.560307,rosbag_export,2.000000000,-0.027683701,1.043084015,8.780255184,1.487990370,2.000000000,1.999945192,-0.014806369,0.000000000,3.200000000,-0.128040132,-0.007403252,0.000000002,0
enriched_bridge_bag_v2,457,4.560000,4.570218,rosbag_export,2.000000000,-0.026546981,1.044883157,8.800174094,1.486854302,2.000000000,1.999954900,-0.013431158,-0.032000000,-3.200000000,-0.117769737,-0.006715629,0.000000002,0
enriched_bridge_bag_v2,458,4.570000,4.580163,rosbag_export,2.000000000,-0.025368834,1.046704925,8.820090947,1.485662024,2.000000000,1.999964175,-0.011970620,0.000000000,3.200000000,-0.104303234,-0.005985346,0.000000002,0
enriched_bridge_bag_v2,459,4.580000,4.589058,rosbag_export,2.000000000,-0.024150854,1.048525136,8.840007943,1.484709547,2.000000000,1.999966845,-0.011515958,-0.032000000,-3.200000000,-0.103860608,-0.005758011,0.000000002,0
enriched_bridge_bag_v2,460,4.590000,4.600242,rosbag_export,2.000000000,-0.021602139,1.050372567,8.859922432,1.483625090,2.000000000,1.999971626,-0.010653447,0.000000000,3.200000000,-0.096111201,-0.005326749,0.000000001,0
enriched_bridge_bag_v2,461,4.600000,4.610752,rosbag_export,2.000000000,-0.021602139,1.052221645,8.879836769,1.482736297,2.000000000,1.999971937,-0.010594741,-0.032000000,-3.200000000,-0.099004655,-0.005297395,0.000000001,0
enriched_bridge_bag_v2,462,4.610000,4.622912,rosbag_export,2.000000000,-0.018915024,1.054100204,8.899748345,1.481689723,2.000000000,1.999975003,-0.009999406,0.000000000,3.200000000,-0.093209667,-0.004999724,0.000000001,0
enriched_bridge_bag_v2,463,4.620000,4.629947,rosbag_export,2.000000000,-0.018915024,1.055982033,8.919659613,1.480823666,2.000000000,1.999974374,-0.010124293,-0.032000000,-3.200000000,-0.097253893,-0.005062168,0.000000001,0
enriched_bridge_bag_v2,464,4.630000,4.640509,rosbag_export,2.000000000,-0.016104756,1.057894517,8.939567960,1.479790882,2.000000000,1.999976684,-0.009657261,0.000000000,3.200000000,-0.092140807,-0.004828649,0.000000001,0
enriched_bridge_bag_v2,465,4.640000,4.650226,rosbag_export,2.000000000,-0.016104756,1.059811133,8.959475910,1.478933297,2.000000000,1.999975630,-0.009873178,-0.032000000,-3.200000000,-0.096592310,-0.004936609,0.000000001,0
enriched_bridge_bag_v2,466,4.650000,4.660305,rosbag_export,2.000000000,-0.014658477,1.061759036,8.979380823,1.477905795,2.000000000,1.999977572,-0.009471585,0.000000000,3.200000000,-0.091724843,-0.004735810,0.000000001,0
enriched_bridge_bag_v2,467,4.660000,4.670252,rosbag_export,2.000000000,-0.013187573,1.063711542,8.999285284,1.477051556,2.000000000,1.999976307,-0.009735071,-0.032000000,-3.200000000,-0.096326207,-0.004867555,0.000000001,0
enriched_bridge_bag_v2,468,4.670000,4.680164,rosbag_export,2.000000000,-0.011694214,1.065695682,9.019186617,1.476026214,2.000000000,1.999978058,-0.009368376,0.000000000,3.200000000,-0.091551432,-0.004684205,0.000000001,0
enriched_bridge_bag_v2,469,4.680000,4.689676,rosbag_export,2.000000000,-0.010180621,1.067684689,9.039087465,1.475173395,2.000000000,1.999976682,-0.009657658,-0.032000000,-3.200000000,-0.096211029,-0.004828848,0.000000001,0
enriched_bridge_bag_v2,470,4.690000,4.700468,rosbag_export,2.000000000,-0.007101858,1.069705524,9.058985105,1.474149004,2.000000000,1.999978330,-0.009310146,0.000000000,3.200000000,-0.091473475,-0.004655090,0.000000001,0
enriched_bridge_bag_v2,471,4.700000,4.710534,rosbag_export,2.000000000,-0.007101858,1.071731374,9.078882236,1.473296835,2.000000000,1.999976894,-0.009613760,-0.032000000,-3.200000000,-0.096157304,-0.004806898,0.000000001,0
enriched_bridge_bag_v2,472,4.710000,4.722060,rosbag_export,2.000000000,-0.005541357,1.073789159,9.098776089,1.472272896,2.000000000,1.999978484,-0.009276995,0.000000000,3.200000000,-0.091435831,-0.004638514,0.000000001,0
enriched_bridge_bag_v2,473,4.720000,4.729395,rosbag_export,2.000000000,-0.003969956,1.075852044,9.118669414,1.471421045,2.000000000,1.999977014,-0.009588693,-0.032000000,-3.200000000,-0.096130534,-0.004794365,0.000000001,0
enriched_bridge_bag_v2,474,4.730000,4.740406,rosbag_export,2.000000000,-0.000804194,1.077946922,9.138559395,1.470397334,2.000000000,1.999978572,-0.009258023,0.000000000,3.200000000,-0.091416548,-0.004629028,0.000000001,0
enriched_bridge_bag_v2,475,4.740000,4.750439,rosbag_export,2.000000000,-0.000804194,1.080046948,9.158448834,1.469545648,2.000000000,1.999977083,-0.009574322,-0.032000000,-3.200000000,-0.096116495,-0.004787179,0.000000001,0
enriched_bridge_bag_v2,476,4.750000,4.760276,rosbag_export,2.000000000,0.000785222,1.082178997,9.178334865,1.468522058,2.000000000,1.999978622,-0.009247131,0.000000000,3.200000000,-0.091406234,-0.004623582,0.000000001,0
enriched_bridge_bag_v2,477,4.760000,4.770396,rosbag_export,2.000000000,0.002375656,1.084316222,9.198220341,1.467670461,2.000000000,1.999977122,-0.009566063,-0.032000000,-3.200000000,-0.096108862,-0.004783050,0.000000001,0
enriched_bridge_bag_v2,478,4.770000,4.780269,rosbag_export,2.000000000,0.003964579,1.086485486,9.218102347,1.466646937,2.000000000,1.999978651,-0.009240866,0.000000000,3.200000000,-0.091400554,-0.004620450,0.000000001,0
enriched_bridge_bag_v2,479,4.780000,4.789372,rosbag_export,2.000000000,0.005549447,1.088634690,9.237986527,1.466087827,2.000000000,1.999998301,-0.002607095,0.032000000,3.200000000,-0.010459470,-0.001303548,0.000000001,0
enriched_bridge_bag_v2,480,4.790000,4.800566,rosbag_export,2.000000000,0.008696785,1.090723196,9.257877174,1.466287640,2.000000000,1.999999713,0.001071602,0.000000000,-3.200000000,0.029046435,0.000535801,0.000000001,0
enriched_bridge_bag_v2,481,4.800000,4.810303,rosbag_export,2.000000000,0.008696785,1.092787007,9.277770402,1.466656226,2.000000000,1.999996046,0.003976731,0.032000000,3.200000000,0.059448541,0.001988367,0.000000001,0
enriched_bridge_bag_v2,482,4.810000,4.820404,rosbag_export,2.000000000,0.010254126,1.094805240,9.297668305,1.467395050,2.000000000,1.999992836,0.005352945,0.000000000,-3.200000000,0.069719777,0.002676476,0.000000000,0
enriched_bridge_bag_v2,483,4.820000,4.830491,rosbag_export,2.000000000,0.011797160,1.096808760,9.317567696,1.468077670,2.000000000,1.999988391,0.006814243,0.032000000,3.200000000,0.083186918,0.003407128,0.000000000,0
enriched_bridge_bag_v2,484,4.830000,4.840423,rosbag_export,2.000000000,0.013323328,1.098773405,9.337470962,1.469000097,2.000000000,1.999986789,0.007269471,0.000000000,-3.200000000,0.083630025,0.003634743,0.000000000,0
enriched_bridge_bag_v2,485,4.840000,4.850550,rosbag_export,2.000000000,0.014830078,1.100727932,9.357375225,1.469790548,2.000000000,1.999983466,0.008132414,0.032000000,3.200000000,0.091379797,0.004066218,0.000000000,0
enriched_bridge_bag_v2,486,4.850000,4.859281,rosbag_export,2.000000000,0.016314875,1.102646778,9.377282960,1.470776666,2.000000000,1.999983225,0.008191443,0.000000000,-3.200000000,0.088486620,0.004095733,0.000000000,0
enriched_bridge_bag_v2,487,4.860000,4.870192,rosbag_export,2.000000000,0.019208560,1.104557770,9.397191450,1.471605007,2.000000000,1.999980697,0.008787025,0.032000000,3.200000000,0.094281818,0.004393527,0.000000000,0
enriched_bridge_bag_v2,488,4.870000,4.880074,rosbag_export,2.000000000,0.019208560,1.106434700,9.417103180,1.472613865,2.000000000,1.999981241,0.008662324,0.000000000,-3.200000000,0.090237750,0.004331175,0.000000000,0
enriched_bridge_bag_v2,489,4.880000,4.890337,rosbag_export,2.000000000,0.020612486,1.108304954,9.437015538,1.473455999,2.000000000,1.999979163,0.009129498,0.032000000,3.200000000,0.095350957,0.004564765,0.000000000,0
enriched_bridge_bag_v2,490,4.890000,4.900185,rosbag_export,2.000000000,0.021984540,1.110142002,9.456930987,1.474473331,2.000000000,1.999980136,0.008913688,0.000000000,-3.200000000,0.090899546,0.004456859,0.000000000,0
enriched_bridge_bag_v2,491,4.900000,4.910200,rosbag_export,2.000000000,0.023322323,1.111973010,9.476846993,1.475320748,2.000000000,1.999978306,0.009315363,0.032000000,3.200000000,0.095767083,0.004657698,0.000000000,0
enriched_bridge_bag_v2,492,4.910000,4.920180,rosbag_export,2.000000000,0.024623478,1.113771280,9.496765981,1.476341429,2.000000000,1.999979515,0.009051939,0.000000000,-3.200000000,0.091165771,0.004525985,0.000000000,0
enriched_bridge_bag_v2,493,4.920000,4.930361,rosbag_export,2.000000000,0.025885688,1.115563863,9.516685482,1.477191006,2.000000000,1.999977822,0.009418681,0.032000000,3.200000000,0.095940586,0.004709358,0.000000000,0
enriched_bridge_bag_v2,494,4.930000,4.940173,rosbag_export,2.000000000,0.027106689,1.117323968,9.536607879,1.478213108,2.000000000,1.999979163,0.009129434,0.000000000,-3.200000000,0.091281020,0.004564733,0.000000000,0
enriched_bridge_bag_v2,495,4.940000,4.950099,rosbag_export,2.000000000,0.028284270,1.119078583,9.556530761,1.479063638,2.000000000,1.999977547,0.009476974,0.032000000,3.200000000,0.096018597,0.004738505,0.000000000,0
enriched_bridge_bag_v2,496,4.950000,4.960165,rosbag_export,2.000000000,0.029416282,1.120800864,9.576456463,1.480086390,2.000000000,1.999978962,0.009173381,0.000000000,-3.200000000,0.091334785,0.004586706,0.000000000,0
enriched_bridge_bag_v2,497,4.960000,4.970113,rosbag_export,2.000000000,0.030500628,1.122517769,9.596382629,1.480937371,2.000000000,1.999977389,0.009510161,0.032000000,3.200000000,0.096056272,0.004755098,0.000000000,0
enriched_bridge_bag_v2,498,4.970000,4.980093,rosbag_export,2.000000000,0.031535286,1.124202420,9.616311549,1.481960442,2.000000000,1.999978847,0.009198474,0.000000000,-3.200000000,0.091361578,0.004599253,0.000000000,0
enriched_bridge_bag_v2,499,4.980000,4.990354,rosbag_export,2.000000000,0.032518309,1.125881758,9.636240916,1.482811652,2.000000000,1.999977299,0.009529154,0.032000000,3.200000000,0.096075572,0.004764595,0.000000000,0
enriched_bridge_bag_v2,500,4.990000,5.000169,rosbag_export,2.000000000,0.033447810,1.127528886,9.656172972,1.483834887,2.000000000,1.999978781,0.009212861,0.000000000,-3.200000000,0.091375631,0.004606447,0.000000000,0
enriched_bridge_bag_v2,501,5.000000,5.010274,rosbag_export,2.000000000,0.034321994,1.129170739,9.676105463,1.484686218,2.000000000,1.999977247,0.009540058,0.032000000,3.200000000,0.096085896,0.004770047,0.000000000,0
enriched_bridge_bag_v2,502,5.010000,5.018632,rosbag_export,2.000000000,0.035139143,1.130755086,9.696042591,1.486001981,2.000000000,1.999934589,0.016175237,0.064000000,3.200000000,0.177028417,0.008087707,0.000000000,0
enriched_bridge_bag_v2,503,5.020000,5.030204,rosbag_export,2.000000000,0.036595915,1.132241172,9.715987287,1.488076678,2.000000000,1.999901443,0.019854934,0.032000000,-3.200000000,0.216535385,0.009927630,0.000000000,0
enriched_bridge_bag_v2,504,5.030000,5.040369,rosbag_export,2.000000000,0.036595915,1.133665086,9.735936521,1.490320158,2.000000000,1.999870483,0.022760772,0.064000000,3.200000000,0.246938282,0.011380632,0.000000000,0
enriched_bridge_bag_v2,505,5.040000,5.050031,rosbag_export,2.000000000,0.037232544,1.135005877,9.755891515,1.492933882,2.000000000,1.999854339,0.024137557,0.032000000,-3.200000000,0.257210109,0.012069071,0.000000000,0
enriched_bridge_bag_v2,506,5.050000,5.060873,rosbag_export,2.000000000,0.037806176,1.136294490,9.775849948,1.495491407,2.000000000,1.999836163,0.025599250,0.064000000,3.200000000,0.270677693,0.012799975,0.000000000,0
enriched_bridge_bag_v2,507,5.060000,5.069268,rosbag_export,2.000000000,0.038315564,1.137506682,9.795813168,1.498288744,2.000000000,1.999830279,0.026054824,0.032000000,-3.200000000,0.271121134,0.013027780,0.000000000,0
enriched_bridge_bag_v2,508,5.070000,5.080153,rosbag_export,2.000000000,0.039137121,1.138671290,9.815779221,1.500954107,2.000000000,1.999818847,0.026917986,0.064000000,3.200000000,0.278871158,0.013459399,0.000000000,0
enriched_bridge_bag_v2,509,5.080000,5.089847,rosbag_export,2.000000000,0.039137121,1.139762664,9.835749412,1.503815141,2.000000000,1.999818049,0.026977230,0.032000000,-3.200000000,0.275978171,0.013489024,0.000000000,0
enriched_bridge_bag_v2,510,5.090000,5.098590,rosbag_export,2.000000000,0.039689358,1.140808714,9.855722028,1.506518397,2.000000000,1.999809924,0.027572929,0.064000000,3.200000000,0.281773512,0.013786901,0.000000000,0
enriched_bridge_bag_v2,511,5.100000,5.112359,rosbag_export,2.000000000,0.039862514,1.141783138,9.875698267,1.509402173,2.000000000,1.999811638,0.027448365,0.032000000,-3.200000000,0.277729553,0.013724613,0.000000000,0
enriched_bridge_bag_v2,512,5.110000,5.119459,rosbag_export,2.000000000,0.039862514,1.142713408,9.895676611,1.512119225,2.000000000,1.999805170,0.027915594,0.064000000,3.200000000,0.282842843,0.013958250,0.000000000,0
enriched_bridge_bag_v2,513,5.120000,5.131359,rosbag_export,2.000000000,0.039999988,1.143572900,9.915658124,1.515011477,2.000000000,1.999808170,0.027699876,0.032000000,-3.200000000,0.278391494,0.013850381,0.000000000,0
enriched_bridge_bag_v2,514,5.130000,5.140119,rosbag_export,2.000000000,0.039999988,1.144388867,9.935641463,1.517733813,2.000000000,1.999802566,0.028101571,0.064000000,3.200000000,0.283259078,0.014051248,0.000000000,0
enriched_bridge_bag_v2,515,5.140000,5.151340,rosbag_export,2.000000000,0.039963495,1.145134514,9.955627549,1.520629414,2.000000000,1.999806249,0.027838212,0.032000000,-3.200000000,0.278657803,0.013919556,0.000000000,0
enriched_bridge_bag_v2,516,5.150000,5.159757,rosbag_export,2.000000000,0.039856516,1.145836981,9.975615200,1.523353912,2.000000000,1.999801110,0.028204954,0.064000000,3.200000000,0.283432645,0.014102945,0.000000000,0
enriched_bridge_bag_v2,517,5.160000,5.170182,rosbag_export,2.000000000,0.039430842,1.146469380,9.995605190,1.526250935,2.000000000,1.999805168,0.027915758,0.032000000,-3.200000000,0.278773099,0.013958332,0.000000000,0
enriched_bridge_bag_v2,518,5.170000,5.180551,rosbag_export,2.000000000,0.039430842,1.147058791,10.015596494,1.528976386,2.000000000,1.999800287,0.028263285,0.064000000,3.200000000,0.283510692,0.014132113,0.000000000,0
enriched_bridge_bag_v2,519,5.180000,5.189470,rosbag_export,2.000000000,0.039112337,1.147578273,10.035589737,1.531874058,2.000000000,1.999804554,0.027959732,0.032000000,-3.200000000,0.278826892,0.013980322,0.000000000,0
enriched_bridge_bag_v2,520,5.190000,5.199849,rosbag_export,2.000000000,0.038265407,1.148054874,10.055584049,1.534599961,2.000000000,1.999799817,0.028296493,0.064000000,3.200000000,0.283548388,0.014148719,0.000000000,0
enriched_bridge_bag_v2,521,5.200000,5.210135,rosbag_export,2.000000000,0.037737947,1.148461622,10.075579903,1.537497953,2.000000000,1.999804203,0.027984842,0.032000000,-3.200000000,0.278853701,0.013992878,0.000000000,0
enriched_bridge_bag_v2,522,5.210000,5.234455,rosbag_export,2.000000000,0.037737947,1.148825548,10.095576583,1.540224084,2.000000000,1.999799548,0.028315499,0.064000000,3.200000000,0.283567700,0.014158222,0.000000000,0
enriched_bridge_bag_v2,523,5.220000,5.234878,rosbag_export,2.000000000,0.037142005,1.149119663,10.115574411,1.543122241,2.000000000,1.999804001,0.027999239,0.032000000,-3.200000000,0.278867763,0.014000077,0.000000000,0
enriched_bridge_bag_v2,524,5.230000,5.238863,rosbag_export,2.000000000,0.037142005,1.149370990,10.135572823,1.545848493,2.000000000,1.999799394,0.028326410,0.064000000,3.200000000,0.283578031,0.014163679,0.000000000,0
enriched_bridge_bag_v2,525,5.240000,5.249946,rosbag_export,2.000000000,0.034951970,1.149552529,10.155571989,1.548746739,2.000000000,1.999803885,0.028007512,0.032000000,-3.200000000,0.278875409,0.014004214,0.000000000,0
enriched_bridge_bag_v2,526,5.250000,5.260037,rosbag_export,2.000000000,0.034091417,1.149691298,10.175571499,1.551473057,2.000000000,1.999799305,0.028332686,0.064000000,3.200000000,0.283583722,0.014166817,0.000000000,0
enriched_bridge_bag_v2,527,5.260000,5.269033,rosbag_export,2.000000000,0.034091417,1.149760293,10.195571371,1.554371353,2.000000000,1.999803818,0.028012274,0.032000000,-3.200000000,0.278879663,0.014006595,0.000000000,0
enriched_bridge_bag_v2,528,5.270000,5.280793,rosbag_export,2.000000000,0.032182191,1.149786529,10.215571345,1.557097708,2.000000000,1.999799253,0.028336299,0.064000000,3.200000000,0.283586914,0.014168623,0.000000000,0
enriched_bridge_bag_v2,529,5.280000,5.291204,rosbag_export,2.000000000,0.032182191,1.149743000,10.235571288,1.559996031,2.000000000,1.999803780,0.028015016,0.032000000,-3.200000000,0.278882065,0.014007966,0.000000000,0
enriched_bridge_bag_v2,530,5.290000,5.300327,rosbag_export,2.000000000,0.031136520,1.149656718,10.255571093,1.562722407,2.000000000,1.999799224,0.028338380,0.064000000,3.200000000,0.283588725,0.014169664,0.000000000,0
enriched_bridge_bag_v2,531,5.300000,5.309572,rosbag_export,2.000000000,0.030032348,1.149500678,10.275570475,1.565620746,2.000000000,1.999803758,0.028016596,0.032000000,-3.200000000,0.278883433,0.014008756,0.000000000,0
enriched_bridge_bag_v2,532,5.310000,5.320473,rosbag_export,2.000000000,0.027655842,1.149327289,10.295569721,1.568054696,2.000000000,1.999885658,0.021385869,0.000000000,-3.200000000,0.197944614,0.010693138,0.000000000,0
enriched_bridge_bag_v2,533,5.320000,5.331502,rosbag_export,2.000000000,0.027655842,1.149177421,10.315569157,1.569729744,2.000000000,1.999921594,0.017709297,0.032000000,3.200000000,0.158440414,0.008854764,0.000000000,0
enriched_bridge_bag_v2,534,5.330000,5.341638,rosbag_export,2.000000000,0.026387466,1.149014869,10.335568494,1.571236032,2.000000000,1.999945197,0.014805741,0.000000000,-3.200000000,0.128039594,0.007402938,0.000000000,0
enriched_bridge_bag_v2,535,5.340000,5.350047,rosbag_export,2.000000000,0.025068505,1.148860623,10.355567896,1.572372096,2.000000000,1.999954904,0.013430680,0.032000000,3.200000000,0.117769330,0.006715391,0.000000000,0
enriched_bridge_bag_v2,536,5.350000,5.361208,rosbag_export,2.000000000,0.023701217,1.148683658,10.375567111,1.573564371,2.000000000,1.999964178,0.011970258,0.000000000,-3.200000000,0.104302924,0.005985165,0.000000000,0
enriched_bridge_bag_v2,537,5.360000,5.370574,rosbag_export,2.000000000,0.022287965,1.148508256,10.395566339,1.574516845,2.000000000,1.999966847,0.011515682,0.032000000,3.200000000,0.103860373,0.005757873,0.000000000,0
enriched_bridge_bag_v2,538,5.370000,5.380285,rosbag_export,2.000000000,0.020831220,1.148305517,10.415565308,1.575601300,2.000000000,1.999971627,0.010653238,0.000000000,-3.200000000,0.096111022,0.005326644,0.000000000,0
enriched_bridge_bag_v2,539,5.380000,5.390027,rosbag_export,2.000000000,0.019333545,1.148101126,10.435564261,1.576490091,2.000000000,1.999971939,0.010594582,0.032000000,3.200000000,0.099004520,0.005297316,0.000000000,0
enriched_bridge_bag_v2,540,5.390000,5.400866,rosbag_export,2.000000000,0.017797600,1.147867125,10.455562889,1.577536664,2.000000000,1.999975003,0.009999285,0.000000000,-3.200000000,0.093209564,0.004999664,0.000000000,0
enriched_bridge_bag_v2,541,5.400000,5.419679,rosbag_export,2.000000000,0.016226137,1.147629840,10.475561478,1.578402720,2.000000000,1.999974375,0.010124202,0.032000000,3.200000000,0.097253815,0.005062122,0.000000000,0
enriched_bridge_bag_v2,542,5.410000,5.420148,rosbag_export,2.000000000,0.014621991,1.147361763,10.495559678,1.579435503,2.000000000,1.999976685,0.009657192,0.000000000,-3.200000000,0.092140748,0.004828615,0.000000000,0
enriched_bridge_bag_v2,543,5.420000,5.430064,rosbag_export,2.000000000,0.012988078,1.147089536,10.515557822,1.580293088,2.000000000,1.999975630,0.009873126,0.032000000,3.200000000,0.096592265,0.004936583,0.000000000,0
enriched_bridge_bag_v2,544,5.430000,5.440108,rosbag_export,2.000000000,0.011327395,1.146785878,10.535555514,1.581320590,2.000000000,1.999977572,0.009471545,0.000000000,-3.200000000,0.091724809,0.004735790,0.000000000,0
